transaction_id,timestamp,amount,currency,channel_id,channel_description,payment_method,settlement_date,actual_settlement_date,reconciliation_status,processing_fee,reference_number,settlement_delay_days,is_anomaly,anomaly_type,anomaly_reason,hour,day_of_week,is_weekend,is_business_hours,channel_avg_amount,channel_std_amount,amount_deviation
TXN_AD4BD60D,2024-01-19 16:18:00,178.63,EUR,CHANNEL_006,FLY,CARD,2024-01-22,2024-01-22,MATCHED,5.2,REF_827912,0,False,,,16,4,False,True,371.08757800219786,994.9815597278657,0.19342828630395556
TXN_5A4B2E0E,2024-01-19 17:13:00,260.76,GBP,CHANNEL_009,ANDC,AMOP,2024-01-20,2024-01-20,MATCHED,7.47,REF_265409,0,False,,,17,4,False,True,585.2624009644618,1888.243275053581,0.17185412772369263
TXN_B1A258C5,2024-01-19 18:46:00,619.99,GBP,CHANNEL_005,NDC,AMOP,2024-01-20,2024-01-20,MATCHED,17.32,REF_139673,0,False,,,18,4,False,False,241.44414893617022,171.1966887643904,2.2111750746815195
TXN_7B21C755,2024-01-19 19:40:00,63.75,EUR,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-01-21,2024-01-21,UNMATCHED,0.95,REF_771088,0,False,,,19,4,False,False,495.366892976174,1638.3171994323789,0.2634513591908298
TXN_75D29B78,2024-01-20 01:32:00,107.03,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,1.95,REF_365688,0,True,duplicate,Duplicate transaction detected.,1,5,True,False,289.71385321100917,220.87662228085722,0.827085507395691
TXN_5E3EA2EB,2024-01-20 01:32:00,107.03,USD,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,1.95,REF_365688,0,True,duplicate,Duplicate transaction detected.,1,5,True,False,289.71385321100917,220.87662228085722,0.827085507395691
TXN_1127B24F,2024-01-20 16:40:00,96.24,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-01-22,2024-01-22,UNMATCHED,1.34,REF_776796,0,False,,,16,5,True,True,289.71385321100917,220.87662228085722,0.8759363087551933
TXN_C87C9A5F,2024-01-20 17:13:00,717.75,GBP,CHANNEL_005,NDC,AMOP,2024-01-23,2024-01-23,MATCHED,11.45,REF_878974,0,False,,,17,5,True,True,241.44414893617022,171.1966887643904,2.7822141567197374
TXN_91FE72E4,2024-01-20 21:40:00,169.43,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,3.77,REF_576089,0,False,,,21,5,True,False,585.2624009644618,1888.243275053581,0.220221836062232
TXN_9AEC07C4,2024-01-20 21:59:00,162.99,EUR,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-21,2024-01-21,MATCHED,3.78,REF_317221,0,False,,,21,5,True,False,241.44414893617022,171.1966887643904,0.45826907928191774
TXN_29F8BDCE,2024-01-20 23:20:00,209.35,USD,CHANNEL_008,Contact Center,CARD,2024-01-23,2024-01-23,MATCHED,5.55,REF_199996,0,False,,,23,5,True,False,306.0762376237624,215.62196186312508,0.44859177046707027
TXN_113AEF50,2024-01-21 12:57:00,14939.254949215421,GBP,CHANNEL_003,Staff Travel,AMOP,2024-01-23,2024-01-23,MATCHED,373.48137373038554,REF_257808,0,True,high_amount,Unusually high transaction amount detected.,12,6,True,True,495.366892976174,1638.3171994323789,8.81629519682975
TXN_A599E689,2024-01-21 13:38:00,166.14,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,2.73,REF_567576,0,False,,,13,6,True,True,495.366892976174,1638.3171994323789,0.20095430426430236
TXN_3C049331,2024-01-21 13:42:00,166.56,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-01-23,2024-01-23,MATCHED,2.72,REF_350280,0,False,,,13,6,True,True,385.4075653356448,1550.0644555145593,0.14118610652419364
TXN_85256442,2024-01-21 14:48:00,119.33,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,1.61,REF_413388,0,True,duplicate,Duplicate transaction detected.,14,6,True,True,241.44414893617022,171.1966887643904,0.7132973763542234
TXN_599A0E55,2024-01-21 14:48:00,119.33,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-22,2024-01-22,MATCHED,1.61,REF_413388,0,True,duplicate,Duplicate transaction detected.,14,6,True,True,241.44414893617022,171.1966887643904,0.7132973763542234
TXN_7F34A275,2024-01-21 16:28:00,144.38,USD,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-01-24,2024-01-24,MATCHED,1.67,REF_630041,0,False,,,16,6,True,True,585.2624009644618,1888.243275053581,0.2334881351302317
TXN_9C51AA7D,2024-01-22 01:34:00,448.22,EUR,CHANNEL_006,FLY,AMOP,2024-01-23,2024-01-23,MATCHED,10.93,REF_324116,0,False,,,1,0,False,False,371.08757800219786,994.9815597278657,0.07752145880864206
TXN_45716E53,2024-01-22 02:27:00,49.39,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-01-23,2024-02-04,UNMATCHED,0.86,REF_688866,27,True,settlement_delay,Excessive settlement delay detected.,2,0,False,False,289.71385321100917,220.87662228085722,1.088045673323561
TXN_012553B5,2024-01-22 03:09:00,1011.64,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-01-23,2024-01-23,MATCHED,22.07,REF_276919,0,False,,,3,0,False,False,289.37843749999996,201.46105413533996,3.5851175583286206
TXN_070D3642,2024-01-22 05:17:00,149.39,GBP,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-01-23,2024-01-23,MATCHED,3.98,REF_573041,0,False,,,5,0,False,False,306.0762376237624,215.62196186312508,0.7266710508979852
TXN_4DD8762D,2024-01-22 09:05:00,137.71,GBP,CHANNEL_009,ANDC,CARD,2024-01-24,2024-01-24,MATCHED,2.85,REF_781406,0,False,,,9,0,False,True,585.2624009644618,1888.243275053581,0.2370205189539266
TXN_4537754C,2024-01-23 04:39:00,128.28,USD,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-01-25,2024-01-25,MATCHED,2.32,REF_309100,0,False,,,4,1,False,False,289.37843749999996,201.46105413533996,0.7996505239755932
TXN_5FECE86E,2024-01-23 20:36:00,91.74,EUR,CHANNEL_004,New .com,DIGITAL_WALLET,2024-01-24,2024-01-24,MATCHED,2.24,REF_978292,0,False,,,20,1,False,False,413.8197789891696,956.7559280432754,0.3366373487205626
TXN_C122A927,2024-01-24 01:14:00,234.82,GBP,CHANNEL_010,PBL,CARD,2024-01-25,2024-01-25,MATCHED,4.82,REF_945619,0,False,,,1,2,False,False,385.4075653356448,1550.0644555145593,0.0971492280852642
TXN_D21F72C7,2024-01-24 07:19:00,148.93,USD,CHANNEL_004,New .com,CARD,2024-01-27,2024-01-27,MATCHED,3.37,REF_183985,0,False,,,7,2,False,False,413.8197789891696,956.7559280432754,0.2768624381882986
TXN_3B629ADA,2024-01-24 09:20:00,508.12,GBP,CHANNEL_006,FLY,AMOP,2024-01-27,2024-01-27,MATCHED,12.79,REF_227950,0,False,,,9,2,False,True,371.08757800219786,994.9815597278657,0.1377235795558678
TXN_7EF4FF49,2024-01-24 12:00:00,114.23,GBP,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-27,2024-01-27,MATCHED,2.18,REF_499534,0,False,,,12,2,False,True,241.44414893617022,171.1966887643904,0.7430876721643187
TXN_5A51D049,2024-01-24 13:06:00,602.76,GBP,CHANNEL_002,Mobile App,AMOP,2024-01-25,2024-01-26,MATCHED,14.39,REF_493049,1,False,,,13,2,False,True,289.71385321100917,220.87662228085722,1.4172896323583526
TXN_8D2B0CE8,2024-01-24 13:51:00,155.66,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-01-26,2024-01-26,MATCHED,2.91,REF_586041,0,False,,,13,2,False,True,371.08757800219786,994.9815597278657,0.21651414128832577
TXN_682AE40A,2024-01-24 16:35:00,179.33,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-25,2024-01-30,MATCHED,4.51,REF_353063,5,False,,,16,2,False,True,241.44414893617022,171.1966887643904,0.36282330800016155
TXN_1D17A3B0,2024-01-24 17:46:00,140.48,USD,CHANNEL_004,New .com,CARD,2024-01-27,2024-01-27,MATCHED,2.46,REF_297303,0,False,,,17,2,False,True,413.8197789891696,956.7559280432754,0.2856943667422002
TXN_77D44413,2024-01-24 19:38:00,622.07,USD,CHANNEL_009,ANDC,AMOP,2024-01-27,2024-01-27,MATCHED,13.44,REF_949153,0,False,,,19,2,False,False,585.2624009644618,1888.243275053581,0.019493038594030634
TXN_13D21629,2024-01-24 22:06:00,244.1,USD,CHANNEL_001,Airlines.com,CARD,2024-01-27,2024-01-27,MATCHED,2.82,REF_109738,0,False,,,22,2,False,False,529.5399166114732,1898.670997744395,0.15033669179682704
TXN_B6ED5761,2024-01-24 22:54:00,244.23,EUR,CHANNEL_010,PBL,CARD,2024-01-25,2024-01-25,MATCHED,4.09,REF_547852,0,False,,,22,2,False,False,385.4075653356448,1550.0644555145593,0.09107851278918559
TXN_D86E995C,2024-01-24 23:33:00,592.42,USD,CHANNEL_004,New .com,AMOP,2024-01-25,2024-01-25,MATCHED,11.3,REF_914571,0,False,,,23,2,False,False,413.8197789891696,956.7559280432754,0.18667270907440045
TXN_F440088F,2024-01-25 02:49:00,204.29,USD,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-01-28,2024-01-28,MATCHED,4.72,REF_295454,0,False,,,2,3,False,False,289.37843749999996,201.46105413533996,0.4223567570674887
TXN_F360D3AD,2024-01-25 05:30:00,120.02,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-01-28,2024-01-28,MATCHED,3.31,REF_605666,0,False,,,5,3,False,False,385.4075653356448,1550.0644555145593,0.17121066442849744
TXN_0E84F306,2024-01-25 10:27:00,103.65,USD,CHANNEL_006,FLY,DIGITAL_WALLET,2024-01-26,2024-01-26,MATCHED,1.81,REF_195656,0,False,,,10,3,False,True,371.08757800219786,994.9815597278657,0.26878646683195195
TXN_EB8C5215,2024-01-25 16:58:00,152.4,GBP,CHANNEL_001,Airlines.com,CARD,2024-01-28,2024-01-28,MATCHED,4.27,REF_148823,0,False,,,16,3,False,True,529.5399166114732,1898.670997744395,0.19863363218773147
TXN_649DFC6E,2024-01-25 17:03:00,426.59,GBP,CHANNEL_001,Airlines.com,AMOP,2024-01-27,2024-01-27,MATCHED,8.28,REF_941218,0,False,,,17,3,False,True,529.5399166114732,1898.670997744395,0.054222093629584536
TXN_19BA0A90,2024-01-26 00:03:00,168.86,EUR,CHANNEL_005,NDC,CARD,2024-01-27,2024-01-27,MATCHED,3.66,REF_107614,0,False,,,0,4,False,False,241.44414893617022,171.1966887643904,0.4239810329279453
TXN_1C7ABBE7,2024-01-26 01:41:00,167.18,GBP,CHANNEL_009,ANDC,CARD,2024-01-27,2024-01-27,MATCHED,4.77,REF_324130,0,False,,,1,4,False,False,585.2624009644618,1888.243275053581,0.22141341981085472
TXN_30E9BF93,2024-01-26 07:47:00,223.56,USD,CHANNEL_007,Airlines Holidays,CARD,2024-01-27,2024-01-27,MATCHED,6.22,REF_557037,0,False,,,7,4,False,False,289.37843749999996,201.46105413533996,0.32670551527931374
TXN_76781388,2024-01-26 07:48:00,144.78,GBP,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-01-28,2024-01-28,MATCHED,2.33,REF_624741,0,False,,,7,4,False,False,585.2624009644618,1888.243275053581,0.23327629801936545
TXN_EA222315,2024-01-26 09:39:00,168.86,USD,CHANNEL_002,Mobile App,CARD,2024-01-28,2024-01-28,MATCHED,3.33,REF_712546,0,False,,,9,4,False,True,289.71385321100917,220.87662228085722,0.5471554751382272
TXN_E2F290B3,2024-01-26 10:31:00,100.43,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-01-29,2024-01-29,MATCHED,1.38,REF_847078,0,False,,,10,4,False,True,385.4075653356448,1550.0644555145593,0.18384884855710315
TXN_7AB47E6E,2024-01-27 03:20:00,474.84,GBP,CHANNEL_006,FLY,AMOP,2024-01-28,2024-01-28,MATCHED,8.38,REF_171734,0,False,,,3,5,True,False,371.08757800219786,994.9815597278657,0.10427572348796003
TXN_F3A73068,2024-01-27 04:16:00,200.18,EUR,CHANNEL_002,Mobile App,CARD,2024-01-29,2024-01-29,MATCHED,4.22,REF_459536,0,False,,,4,5,True,False,289.71385321100917,220.87662228085722,0.4053568561781145
TXN_09D943E1,2024-01-27 06:34:00,93.66,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-01-28,2024-01-31,MATCHED,2.34,REF_176806,3,False,,,6,5,True,False,289.37843749999996,201.46105413533996,0.971495152450249
TXN_40D0E7DC,2024-01-27 18:43:00,148.79,EUR,CHANNEL_002,Mobile App,CARD,2024-01-28,2024-01-28,MATCHED,3.0,REF_148215,0,False,,,18,5,True,False,289.71385321100917,220.87662228085722,0.6380206821155407
TXN_7F0F8A27,2024-01-28 04:34:00,142.8,EUR,CHANNEL_007,Airlines Holidays,CARD,2024-01-30,2024-01-30,MATCHED,3.27,REF_176461,0,False,,,4,6,True,False,289.37843749999996,201.46105413533996,0.7275770402825833
TXN_E048A5FC,2024-01-28 05:28:00,754.31,USD,CHANNEL_008,Contact Center,AMOP,2024-01-30,2024-01-30,MATCHED,9.36,REF_423284,0,False,,,5,6,True,False,306.0762376237624,215.62196186312508,2.078794564816975
TXN_DAB684A9,2024-01-28 13:08:00,96.62,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-01-30,2024-01-31,MATCHED,2.44,REF_304110,1,False,,,13,6,True,True,241.44414893617022,171.1966887643904,0.8459518112262358
TXN_865CEE68,2024-01-28 14:32:00,97.95,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-01-31,2024-01-31,MATCHED,2.4,REF_132663,0,False,,,14,6,True,True,413.8197789891696,956.7559280432754,0.330146665132429
TXN_A1C1464A,2024-01-28 19:47:00,147.22,GBP,CHANNEL_010,PBL,CARD,2024-01-31,2024-01-31,MATCHED,1.62,REF_205065,0,False,,,19,6,True,False,385.4075653356448,1550.0644555145593,0.15366300703706934
TXN_3BD836E5,2024-01-28 23:00:00,463.2,USD,CHANNEL_001,Airlines.com,AMOP,2024-01-29,2024-01-29,MATCHED,11.42,REF_497108,0,False,,,23,6,True,False,529.5399166114732,1898.670997744395,0.034940185366650944
TXN_4D9D15F8,2024-01-29 02:56:00,148.21,GBP,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-02-01,2024-02-01,MATCHED,3.96,REF_143860,0,False,,,2,0,False,False,495.366892976174,1638.3171994323789,0.2118984608697583
TXN_21C64C5A,2024-01-29 03:50:00,192.03,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-01-30,2024-01-30,MATCHED,5.08,REF_223794,0,False,,,3,0,False,False,385.4075653356448,1550.0644555145593,0.12475453175361742
TXN_E7F826E2,2024-01-29 04:40:00,153.38,USD,CHANNEL_003,Staff Travel,DIGITAL_WALLET,2024-01-31,2024-01-31,UNMATCHED,3.36,REF_654816,0,False,,,4,0,False,False,495.366892976174,1638.3171994323789,0.2087427838117434
TXN_BC7538AF,2024-01-29 05:15:00,71.87,EUR,CHANNEL_009,ANDC,DIGITAL_WALLET,2024-02-01,2024-02-01,MATCHED,1.82,REF_434914,0,False,,,5,0,False,False,585.2624009644618,1888.243275053581,0.2718889074025134
TXN_E6278085,2024-01-29 09:27:00,575.14,GBP,CHANNEL_003,Staff Travel,AMOP,2024-02-01,2024-02-01,MATCHED,16.72,REF_287330,0,False,,,9,0,False,True,495.366892976174,1638.3171994323789,0.04869210129238995
TXN_94EC28E5,2024-01-29 18:43:00,154.42,EUR,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-02-01,2024-02-01,MATCHED,3.66,REF_263903,0,False,,,18,0,False,False,306.0762376237624,215.62196186312508,0.7033431859785806
TXN_FD9D974E,2024-01-29 23:03:00,135.12,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-01-31,2024-02-01,MATCHED,3.7,REF_594078,1,False,,,23,0,False,False,413.8197789891696,956.7559280432754,0.2912966314817164
TXN_5528AC42,2024-01-30 00:54:00,191.47,GBP,CHANNEL_006,FLY,DIGITAL_WALLET,2024-01-31,2024-01-31,MATCHED,4.51,REF_641058,0,False,,,0,1,False,False,371.08757800219786,994.9815597278657,0.18052352452775558
TXN_346A143C,2024-01-30 03:54:00,10906.948174095916,GBP,CHANNEL_001,Airlines.com,CARD,2024-01-31,2024-01-31,MATCHED,272.6737043523979,REF_752011,0,True,high_amount,Unusually high transaction amount detected.,3,1,False,False,529.5399166114732,1898.670997744395,5.465616881393731
TXN_0E4116B8,2024-01-30 08:42:00,181.64,EUR,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-02-01,2024-02-01,MATCHED,2.95,REF_464825,0,False,,,8,1,False,False,306.0762376237624,215.62196186312508,0.5771037261165142
TXN_F22C6777,2024-01-30 14:04:00,153.21,EUR,CHANNEL_003,Staff Travel,CARD,2024-02-01,2024-02-01,MATCHED,3.75,REF_483542,0,False,,,14,1,False,True,495.366892976174,1638.3171994323789,0.20884654882138798
TXN_52971AE9,2024-01-30 14:07:00,197.03,EUR,CHANNEL_003,Staff Travel,AMOP,2024-02-02,2024-02-02,MATCHED,3.12,REF_595158,0,False,,,14,1,False,True,495.366892976174,1638.3171994323789,0.1820995916294705
TXN_8AA69555,2024-01-30 14:39:00,184.81,USD,CHANNEL_010,PBL,CARD,2024-02-02,2024-02-02,MATCHED,4.31,REF_842287,0,False,,,14,1,False,True,385.4075653356448,1550.0644555145593,0.1294124025759009
TXN_B864A82B,2024-01-30 15:39:00,429.37,EUR,CHANNEL_006,FLY,AMOP,2024-01-31,2024-01-31,MATCHED,8.04,REF_460550,0,False,,,15,1,False,True,371.08757800219786,994.9815597278657,0.058576384082678665
TXN_6F5A4DCC,2024-01-31 02:54:00,140.65,USD,CHANNEL_010,PBL,CARD,2024-02-03,2024-02-03,UNMATCHED,3.25,REF_216229,0,False,,,2,2,False,False,385.4075653356448,1550.0644555145593,0.15790154045845473
TXN_D914AB0E,2024-01-31 04:56:00,230.61,GBP,CHANNEL_003,Staff Travel,CARD,2024-02-03,2024-02-03,MATCHED,4.76,REF_767044,0,False,,,4,2,False,False,495.366892976174,1638.3171994323789,0.1616029503126154
TXN_F9F8B14D,2024-01-31 07:19:00,107.51,USD,CHANNEL_002,Mobile App,CARD,2024-02-03,2024-02-03,MATCHED,2.57,REF_702727,0,False,,,7,2,False,False,289.71385321100917,220.87662228085722,0.8249123484844249
TXN_0AD0545D,2024-01-31 14:19:00,260.42,EUR,CHANNEL_003,Staff Travel,AMOP,2024-02-03,2024-02-03,MATCHED,5.22,REF_769737,0,False,,,14,2,False,True,495.366892976174,1638.3171994323789,0.14340745068023156
TXN_A15F1840,2024-02-01 00:03:00,137.98,GBP,CHANNEL_004,New .com,CARD,2024-02-03,2024-02-03,MATCHED,3.65,REF_188121,0,False,,,0,3,False,False,413.8197789891696,956.7559280432754,0.28830736335578055
TXN_93704FA7,2024-02-01 14:08:00,141.94,EUR,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-02-04,2024-02-04,MATCHED,4.22,REF_564071,0,False,,,14,3,False,True,306.0762376237624,215.62196186312508,0.7612222623591313
TXN_E34E9B50,2024-02-01 19:13:00,182.41,GBP,CHANNEL_010,PBL,CARD,2024-02-02,2024-02-02,MATCHED,4.27,REF_390849,0,False,,,19,3,False,False,385.4075653356448,1550.0644555145593,0.13096072528690927
TXN_98D35FA6,2024-02-01 23:57:00,154.85,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-02-03,2024-02-03,MATCHED,3.61,REF_233470,0,True,duplicate,Duplicate transaction detected.,23,3,False,False,241.44414893617022,171.1966887643904,0.5058167278886189
TXN_D5D0A7EF,2024-02-01 23:57:00,154.85,USD,CHANNEL_005,NDC,DIGITAL_WALLET,2024-02-03,2024-02-03,MATCHED,3.61,REF_233470,0,True,duplicate,Duplicate transaction detected.,23,3,False,False,241.44414893617022,171.1966887643904,0.5058167278886189
TXN_6854D187,2024-02-02 16:42:00,206.21,GBP,CHANNEL_010,PBL,DIGITAL_WALLET,2024-02-03,2024-02-03,MATCHED,2.5,REF_251729,0,False,,,16,4,False,True,385.4075653356448,1550.0644555145593,0.11560652506940969
TXN_28907572,2024-02-02 21:30:00,191.13,USD,CHANNEL_009,ANDC,CARD,2024-02-05,2024-02-05,MATCHED,3.93,REF_665492,0,False,,,21,4,False,False,585.2624009644618,1888.243275053581,0.20872967279773727
TXN_CADC3CE8,2024-02-02 23:14:00,303.94,USD,CHANNEL_001,Airlines.com,CARD,2024-02-05,2024-02-05,MATCHED,5.85,REF_963355,0,False,,,23,4,False,False,529.5399166114732,1898.670997744395,0.11881990975765892
TXN_4187EBF4,2024-02-03 02:27:00,191.8,GBP,CHANNEL_002,Mobile App,CARD,2024-02-05,2024-02-06,MATCHED,4.89,REF_791838,1,False,,,2,5,True,False,289.71385321100917,220.87662228085722,0.4432965888373017
TXN_4DEAE228,2024-02-03 02:58:00,184.31,EUR,CHANNEL_005,NDC,AMOP,2024-02-04,2024-02-04,MATCHED,3.37,REF_483629,0,False,,,2,5,True,False,241.44414893617022,171.1966887643904,0.3337339603267745
TXN_C552D55B,2024-02-03 05:55:00,153.93,GBP,CHANNEL_001,Airlines.com,CARD,2024-02-04,2024-02-08,MATCHED,3.03,REF_651363,4,False,,,5,5,True,False,529.5399166114732,1898.670997744395,0.19782780537423
TXN_F7750A90,2024-02-03 06:19:00,219.62,EUR,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-02-06,2024-02-06,MATCHED,4.28,REF_312832,0,False,,,6,5,True,False,289.37843749999996,201.46105413533996,0.34626264515193483
TXN_41D97CFF,2024-02-03 06:46:00,827.82,USD,CHANNEL_001,Airlines.com,AMOP,2024-02-06,2024-02-06,MATCHED,20.09,REF_146168,0,False,,,6,5,True,False,529.5399166114732,1898.670997744395,0.157099404658775
TXN_9F71E4A9,2024-02-03 09:46:00,763.52,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-02-05,2024-02-05,MATCHED,17.6,REF_985555,0,False,,,9,5,True,True,289.37843749999996,201.46105413533996,2.353514750208124
TXN_94DA5E6A,2024-02-03 10:45:00,480.66,GBP,CHANNEL_003,Staff Travel,AMOP,2024-02-06,2024-02-06,MATCHED,5.02,REF_216308,0,False,,,10,5,True,True,495.366892976174,1638.3171994323789,0.008976828773615626
TXN_3A75EA67,2024-02-03 11:18:00,173.0,GBP,CHANNEL_004,New .com,DIGITAL_WALLET,2024-02-06,2024-02-06,MATCHED,1.79,REF_999596,0,False,,,11,5,True,True,413.8197789891696,956.7559280432754,0.25170450679274703
TXN_4C3C1E89,2024-02-03 17:02:00,96.39,USD,CHANNEL_010,PBL,CARD,2024-02-05,2024-02-05,MATCHED,1.29,REF_238327,0,False,,,17,5,True,True,385.4075653356448,1550.0644555145593,0.18645519178730058
TXN_ADB9D928,2024-02-03 19:45:00,504.2,EUR,CHANNEL_002,Mobile App,AMOP,2024-02-05,2024-02-05,MATCHED,8.84,REF_969226,0,False,,,19,5,True,False,289.71385321100917,220.87662228085722,0.9710676692450478
TXN_6260BB6E,2024-02-04 10:44:00,171.44,GBP,CHANNEL_007,Airlines Holidays,DIGITAL_WALLET,2024-02-07,2024-02-07,MATCHED,4.16,REF_176604,0,False,,,10,6,True,True,289.37843749999996,201.46105413533996,0.5854155683151039
TXN_4285BDAE,2024-02-05 01:12:00,158.03,EUR,CHANNEL_001,Airlines.com,DIGITAL_WALLET,2024-02-07,2024-02-07,MATCHED,2.33,REF_422679,0,False,,,1,0,False,False,529.5399166114732,1898.670997744395,0.19566840018772283
TXN_A951D8EE,2024-02-05 07:07:00,100.08,EUR,CHANNEL_010,PBL,DIGITAL_WALLET,2024-02-08,2024-02-08,MATCHED,2.87,REF_912767,0,False,,,7,0,False,False,385.4075653356448,1550.0644555145593,0.18407464561912523
TXN_AF14CD1B,2024-02-05 13:11:00,711.42,GBP,CHANNEL_005,NDC,AMOP,2024-02-06,2024-02-24,UNMATCHED,19.56,REF_677057,13,True,settlement_delay,Excessive settlement delay detected.,13,0,False,True,241.44414893617022,171.1966887643904,2.745239142508384
TXN_C0C70604,2024-02-05 13:12:00,166.31,EUR,CHANNEL_009,ANDC,CARD,2024-02-08,2024-02-08,UNMATCHED,4.97,REF_919898,0,False,,,13,0,False,True,585.2624009644618,1888.243275053581,0.22187416552698885
TXN_E91E9616,2024-02-05 13:53:00,110.23,EUR,CHANNEL_002,Mobile App,DIGITAL_WALLET,2024-02-07,2024-02-07,MATCHED,2.46,REF_308296,0,False,,,13,0,False,True,289.71385321100917,220.87662228085722,0.8125977813205836
TXN_49E6F3B3,2024-02-05 16:23:00,345.4,EUR,CHANNEL_007,Airlines Holidays,AMOP,2024-02-06,2024-02-08,MATCHED,5.38,REF_505785,2,False,,,16,0,False,True,289.37843749999996,201.46105413533996,0.27807638920803607
TXN_E22B446F,2024-02-05 21:07:00,490.46,EUR,CHANNEL_004,New .com,AMOP,2024-02-06,2024-02-06,MATCHED,14.22,REF_454877,0,False,,,21,0,False,False,413.8197789891696,956.7559280432754,0.08010425518613963
TXN_5CCC1268,2024-02-05 22:00:00,725.31,USD,CHANNEL_003,Staff Travel,AMOP,2024-02-08,2024-02-08,MATCHED,14.84,REF_886197,0,False,,,22,0,False,False,495.366892976174,1638.3171994323789,0.14035322775314416
TXN_3A684EB6,2024-02-05 22:47:00,572.3,GBP,CHANNEL_009,ANDC,AMOP,2024-02-07,2024-02-07,MATCHED,14.54,REF_523426,0,False,,,22,0,False,False,585.2624009644618,1888.243275053581,0.006864793925504123
TXN_D42E2F72,2024-02-06 10:47:00,138.47,USD,CHANNEL_002,Mobile App,CARD,2024-02-07,2024-02-07,UNMATCHED,4.11,REF_961574,0,False,,,10,1,False,True,289.71385321100917,220.87662228085722,0.6847435987077618
TXN_31106AD4,2024-02-06 16:08:00,183.63,USD,CHANNEL_008,Contact Center,DIGITAL_WALLET,2024-02-09,2024-02-09,MATCHED,2.31,REF_828205,0,False,,,16,1,False,True,306.0762376237624,215.62196186312508,0.567874610571859
