transaction_id,message_type,timestamp,settlement_date,channel_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,is_anomaly,anomaly_type,
TXN_20250630_000109,DART_312,6/30/2025 2:27,6/30/2025,BA_ECOM_002,DISCOVER,EUR,518.58,8.3,2.07,2.59,505.62,BATCH_20250630_00,COMPLETED,119,AUTH_943718,REF_8805654,2,0,0.025,FALSE,,
TXN_20250617_000110,DART_312,6/17/2025 10:53,6/17/2025,BA_CALLCENTER_001,MASTERCARD,GBP,1380.68,19.33,4.83,6.9,1349.62,BATCH_20250617_08,COMPLETED,1303,AUTH_413685,REF_8118722,10,1,0.0225,FALSE,,
TXN_20250623_000111,DART_312,6/23/2025 12:07,6/23/2025,BA_PARTNER_002,AMEX,GBP,4.705545323,53.81,12.91,10.76,2074.94,BATCH_20250623_12,COMPLETED,318,AUTH_348728,REF_7398231,12,0,16.4657,TRUE,low_amount,
TXN_20250627_000112,DART_312,6/27/2025 9:00,6/27/2025,BA_MOBILE_001,AMEX,GBP,1245.6,31.14,7.47,6.23,1200.76,BATCH_20250627_08,COMPLETED,662,AUTH_108491,REF_1822825,9,4,0.036,FALSE,,
TXN_20250616_000113,DART_312,6/16/2025 0:49,6/16/2025,BA_KIOSK_001,AMEX,GBP,248.07,6.2,1.49,1.24,239.14,BATCH_20250616_00,COMPLETED,1403,AUTH_299367,REF_5204819,0,0,0.036,FALSE,,
TXN_20250623_000114,DART_312,6/23/2025 20:47,6/23/2025,BA_PARTNER_001,MASTERCARD,EUR,372.6,5.22,1.3,1.86,364.22,BATCH_20250623_20,COMPLETED,180,AUTH_423939,REF_8395785,20,0,0.0225,FALSE,,
TXN_20250714_000115,DART_312,7/14/2025 2:13,7/14/2025,BA_PARTNER_001,MASTERCARD,GBP,1168.55,16.36,4.09,5.84,1142.26,BATCH_20250714_00,COMPLETED,950,AUTH_284171,REF_4368777,2,0,0.0225,FALSE,,
TXN_20250711_000116,DART_312,7/11/2025 2:40,7/11/2025,BA_MOBILE_001,AMEX,GBP,434.39,10.86,2.61,2.17,418.75,BATCH_20250711_00,COMPLETED,1086,AUTH_945664,REF_5951651,2,4,0.036,FALSE,,
TXN_20250622_000117,DART_312,6/22/2025 9:45,6/22/2025,BA_ECOM_001,DISCOVER,GBP,866.3,13.86,3.47,4.33,844.64,BATCH_20250622_08,COMPLETED,1861,AUTH_809176,REF_7667458,9,6,0.025,FALSE,,
TXN_20250615_000118,DART_312,6/15/2025 3:13,6/15/2025,BA_ECOM_001,DISCOVER,GBP,380.41,6.09,1.52,1.9,370.9,BATCH_20250615_00,COMPLETED,854,AUTH_805511,REF_5398338,3,6,0.025,FALSE,,
TXN_20250627_000119,DART_312,6/27/2025 7:44,6/27/2025,BA_PARTNER_001,AMEX,GBP,1081.87,27.05,6.49,5.41,1042.92,BATCH_20250627_04,COMPLETED,1368,AUTH_688678,REF_6503032,7,4,0.036,FALSE,,
TXN_20250616_000120,DART_312,6/16/2025 1:22,6/16/2025,BA_PARTNER_001,VISA,EUR,1901.33,28.52,7.61,9.51,1855.69,BATCH_20250616_00,COMPLETED,718,AUTH_780776,REF_7850067,1,0,0.024,FALSE,,
TXN_20250712_000121,DART_312,7/12/2025 16:34,7/12/2025,BA_ECOM_001,AMEX,USD,285.41,7.14,1.71,1.43,275.13,BATCH_20250712_16,COMPLETED,1200,AUTH_242254,REF_7520395,16,5,0.036,FALSE,,
TXN_20250701_000122,DART_312,7/1/2025 8:54,7/1/2025,BA_PARTNER_001,DISCOVER,EUR,758.68,12.14,3.03,3.79,739.72,BATCH_20250701_08,COMPLETED,949,AUTH_786735,REF_2661307,8,1,0.025,FALSE,,
TXN_20250619_000123,DART_312,6/19/2025 4:57,6/19/2025,BA_KIOSK_001,AMEX,GBP,248.04,6.2,1.49,1.24,239.11,BATCH_20250619_04,COMPLETED,1010,AUTH_347582,REF_7084862,4,3,0.036,FALSE,,
TXN_20250711_000124,DART_312,7/11/2025 23:13,7/11/2025,BA_CALLCENTER_001,AMEX,GBP,1029.1,25.73,6.17,5.15,992.05,BATCH_20250711_20,COMPLETED,350,AUTH_989227,REF_8628891,23,4,0.036,FALSE,,
TXN_20250712_000125,DART_312,7/12/2025 23:23,7/12/2025,BA_PARTNER_001,VISA,GBP,918.54,13.78,3.67,4.59,896.5,BATCH_20250712_20,COMPLETED,357,AUTH_925206,REF_4442778,23,5,0.024,FALSE,,
TXN_20250713_000126,DART_312,7/13/2025 3:23,7/13/2025,BA_CALLCENTER_001,MASTERCARD,GBP,831.64,11.64,2.91,4.16,812.93,BATCH_20250713_00,COMPLETED,1944,AUTH_724932,REF_1047572,3,6,0.0225,FALSE,,
TXN_20250707_000127,DART_312,7/7/2025 16:28,7/7/2025,BA_CALLCENTER_001,AMEX,GBP,904.34,22.61,5.43,4.52,871.78,BATCH_20250707_16,COMPLETED,369,AUTH_115582,REF_7010308,16,0,0.036,FALSE,,
TXN_20250620_000128,DART_312,6/20/2025 12:59,6/20/2025,BA_MOBILE_001,VISA,GBP,237.1,3.56,0.95,1.19,231.4,BATCH_20250620_12,COMPLETED,962,AUTH_651640,REF_2906718,12,4,0.024,FALSE,,
TXN_20250622_000129,DART_312,6/22/2025 18:06,6/22/2025,BA_KIOSK_001,AMEX,EUR,262.88,6.57,1.58,1.31,253.42,BATCH_20250622_16,COMPLETED,553,AUTH_744986,REF_1727544,18,6,0.036,FALSE,,
TXN_20250621_000130,DART_312,6/21/2025 23:03,6/21/2025,BA_MOBILE_001,DISCOVER,EUR,674.84,10.8,2.7,3.37,657.97,BATCH_20250621_20,COMPLETED,1080,AUTH_988456,REF_7738019,23,5,0.025,FALSE,,
TXN_20250701_000131,DART_312,7/1/2025 23:30,7/1/2025,BA_KIOSK_001,DISCOVER,GBP,346.9,5.55,1.39,1.73,338.23,BATCH_20250701_20,COMPLETED,403,AUTH_168872,REF_3117143,23,1,0.025,FALSE,,
TXN_20250707_000132,DART_312,7/7/2025 0:56,7/7/2025,BA_CALLCENTER_001,AMEX,USD,3387.44,84.69,20.32,16.94,3265.49,BATCH_20250707_00,COMPLETED,1029,AUTH_630108,REF_8217547,0,0,0.036,FALSE,,
TXN_20250711_000133,DART_312,7/11/2025 22:29,7/11/2025,BA_PARTNER_002,MASTERCARD,USD,574.13,8.04,2.01,2.87,561.21,BATCH_20250711_20,COMPLETED,794,AUTH_967611,REF_8608449,22,4,0.0225,FALSE,,
TXN_20250703_000134,DART_312,7/3/2025 6:50,7/3/2025,BA_ECOM_001,AMEX,USD,611.3,15.28,3.67,3.06,589.29,BATCH_20250703_04,COMPLETED,412,AUTH_820184,REF_8956894,6,3,0.036,FALSE,,
TXN_20250713_000135,DART_312,7/13/2025 17:43,7/13/2025,BA_ECOM_001,VISA,USD,551.99,8.28,2.21,2.76,538.74,BATCH_20250713_16,COMPLETED,1762,AUTH_236435,REF_2006313,17,6,0.024,FALSE,,
TXN_20250627_000136,DART_312,6/27/2025 3:01,6/27/2025,BA_MOBILE_001,VISA,USD,503.82,7.56,2.02,2.52,491.72,BATCH_20250627_00,COMPLETED,1636,AUTH_543481,REF_1863121,3,4,0.024,FALSE,,
TXN_20250615_000137,DART_312,6/15/2025 10:58,6/15/2025,BA_MOBILE_001,AMEX,GBP,510.17,12.75,3.06,2.55,491.81,BATCH_20250615_08,COMPLETED,1444,AUTH_605612,REF_4762204,10,6,0.036,FALSE,,
TXN_20250618_000138,DART_312,6/18/2025 17:14,6/18/2025,BA_PARTNER_002,AMEX,GBP,1334.59,33.36,8.01,6.67,1286.55,BATCH_20250618_16,COMPLETED,1753,AUTH_549956,REF_1440466,17,2,0.036,FALSE,,
TXN_20250625_000139,DART_312,6/25/2025 22:43,6/25/2025,BA_PARTNER_001,AMEX,GBP,537.59,13.44,3.23,2.69,518.23,BATCH_20250625_20,COMPLETED,732,AUTH_456331,REF_6889195,22,2,0.036,FALSE,,
TXN_20250715_000140,DART_312,7/15/2025 14:41,7/15/2025,BA_ECOM_002,DISCOVER,GBP,622.01,9.95,2.49,3.11,606.46,BATCH_20250715_12,COMPLETED,162,AUTH_196214,REF_9900022,14,1,0.025,FALSE,,
TXN_20250709_000141,DART_312,7/9/2025 8:10,7/9/2025,BA_KIOSK_001,AMEX,GBP,209.18,5.23,1.26,1.05,201.64,BATCH_20250709_08,COMPLETED,1690,AUTH_695164,REF_2425342,8,2,0.036,FALSE,,
TXN_20250617_000142,DART_312,6/17/2025 19:27,6/17/2025,BA_ECOM_002,VISA,EUR,344.41,5.17,1.38,1.72,336.14,BATCH_20250617_16,COMPLETED,968,AUTH_609253,REF_8416270,19,1,0.024,FALSE,,
TXN_20250702_000143,DART_312,7/2/2025 12:23,7/2/2025,BA_PARTNER_002,VISA,USD,599.33,8.99,2.4,3,584.94,BATCH_20250702_12,COMPLETED,1489,AUTH_721946,REF_9164342,12,2,0.024,FALSE,,
TXN_20250628_000144,DART_312,6/28/2025 23:17,6/28/2025,BA_ECOM_001,MASTERCARD,USD,941.56,13.18,3.3,4.71,920.37,BATCH_20250628_20,COMPLETED,518,AUTH_416061,REF_4543918,23,5,0.0225,FALSE,,
TXN_20250621_000145,DART_312,6/21/2025 15:48,6/21/2025,BA_MOBILE_001,AMEX,USD,195.54,4.89,1.17,0.98,188.5,BATCH_20250621_12,COMPLETED,981,AUTH_284229,REF_3167376,15,5,0.036,FALSE,,
TXN_20250703_000146,DART_312,7/3/2025 2:51,7/3/2025,BA_ECOM_002,AMEX,GBP,1544.71,38.62,9.27,7.72,1489.1,BATCH_20250703_00,COMPLETED,993,AUTH_119651,REF_8713396,2,3,0.036,FALSE,,
TXN_20250616_000147,DART_312,6/16/2025 17:41,6/16/2025,BA_MOBILE_001,DISCOVER,EUR,554.06,8.86,2.22,2.77,540.21,BATCH_20250616_16,COMPLETED,692,AUTH_220768,REF_7795314,17,0,0.025,FALSE,,
TXN_20250715_000148,DART_312,7/15/2025 10:26,7/15/2025,BA_PARTNER_002,DISCOVER,EUR,807.12,12.91,3.23,4.04,786.94,BATCH_20250715_08,COMPLETED,1829,AUTH_211005,REF_5082173,10,1,0.025,FALSE,,
TXN_20250702_000149,DART_312,7/2/2025 2:11,7/2/2025,BA_CALLCENTER_001,VISA,USD,3653.81,54.81,14.62,18.27,3566.11,BATCH_20250702_00,COMPLETED,553,AUTH_449247,REF_3820798,2,2,0.024,FALSE,,
TXN_20250713_000150,DART_312,7/13/2025 3:56,7/13/2025,BA_ECOM_001,MASTERCARD,USD,1712.84,23.98,5.99,8.56,1674.31,BATCH_20250713_00,COMPLETED,1421,AUTH_954628,REF_3477824,3,6,0.0225,FALSE,,
TXN_20250708_000151,DART_312,7/8/2025 17:27,7/8/2025,BA_MOBILE_001,MASTERCARD,GBP,859.21,12.03,3.01,4.3,839.87,BATCH_20250708_16,COMPLETED,1442,AUTH_179013,REF_3972018,17,1,0.0225,FALSE,,
TXN_20250615_000152,DART_312,6/15/2025 0:05,6/15/2025,BA_KIOSK_001,DISCOVER,EUR,427.88,6.85,1.71,2.14,417.18,BATCH_20250615_00,COMPLETED,1401,AUTH_754858,REF_6422534,0,6,0.025,FALSE,,
TXN_20250618_000153,DART_312,6/18/2025 0:16,6/18/2025,BA_ECOM_002,DISCOVER,GBP,1572.34,25.16,6.29,7.86,1533.03,BATCH_20250618_00,COMPLETED,1730,AUTH_388016,REF_1942411,0,2,0.025,FALSE,,
TXN_20250704_000154,DART_312,7/4/2025 4:32,7/4/2025,BA_MOBILE_001,DISCOVER,USD,97.17,1.55,0.39,0.49,94.74,BATCH_20250704_04,COMPLETED,687,AUTH_180458,REF_2514923,4,4,0.025,FALSE,,
TXN_20250626_000155,DART_312,6/26/2025 1:04,6/26/2025,BA_KIOSK_001,DISCOVER,EUR,310.52,4.97,1.24,1.55,302.76,BATCH_20250626_00,COMPLETED,1934,AUTH_143015,REF_8545279,1,3,0.025,FALSE,,
TXN_20250616_000156,DART_312,6/16/2025 1:55,6/16/2025,BA_ECOM_002,AMEX,EUR,671.79,16.79,4.03,3.36,647.61,BATCH_20250616_00,COMPLETED,226,AUTH_572407,REF_2736473,1,0,0.036,FALSE,,
TXN_20250620_000157,DART_312,6/20/2025 9:51,6/20/2025,BA_ECOM_001,MASTERCARD,GBP,712.44,9.97,2.49,3.56,696.42,BATCH_20250620_08,COMPLETED,999,AUTH_649525,REF_9770256,9,4,0.0225,FALSE,,
TXN_20250626_000158,DART_312,6/26/2025 15:13,6/26/2025,BA_MOBILE_001,AMEX,USD,430.05,10.75,2.58,2.15,414.57,BATCH_20250626_12,COMPLETED,1324,AUTH_154909,REF_6614484,15,3,0.036,FALSE,,
TXN_20250713_000159,DART_312,7/13/2025 10:30,7/13/2025,BA_CALLCENTER_001,DISCOVER,USD,1469.06,23.5,5.88,7.35,1432.33,BATCH_20250713_08,COMPLETED,1956,AUTH_731977,REF_3522845,10,6,0.025,FALSE,,
TXN_20250705_000160,DART_312,7/5/2025 17:59,7/5/2025,BA_PARTNER_001,MASTERCARD,USD,722.41,10.11,2.53,3.61,706.16,BATCH_20250705_16,COMPLETED,1456,AUTH_510997,REF_3163449,17,5,0.0225,FALSE,,
TXN_20250625_000161,DART_312,6/25/2025 22:31,6/25/2025,BA_MOBILE_001,DISCOVER,EUR,1143.18,18.29,4.57,5.72,1114.6,BATCH_20250625_20,COMPLETED,1472,AUTH_836971,REF_9831414,22,2,0.025,FALSE,,
TXN_20250712_000162,DART_312,7/12/2025 23:54,7/12/2025,BA_KIOSK_001,AMEX,GBP,135.9,3.4,0.82,0.68,131,BATCH_20250712_20,COMPLETED,538,AUTH_458332,REF_9158272,23,5,0.0361,FALSE,,
TXN_20250709_000163,DART_312,7/9/2025 13:28,7/9/2025,BA_ECOM_002,VISA,USD,965.31,14.48,3.86,4.83,942.14,BATCH_20250709_12,COMPLETED,1678,AUTH_665990,REF_9833734,13,2,0.024,FALSE,,
TXN_20250713_000164,DART_312,7/13/2025 23:15,7/13/2025,BA_PARTNER_002,MASTERCARD,EUR,451.25,6.32,1.58,2.26,441.09,BATCH_20250713_20,COMPLETED,1802,AUTH_826501,REF_3777286,23,6,0.0225,FALSE,,
TXN_20250622_000165,DART_312,6/22/2025 6:34,6/22/2025,BA_KIOSK_001,AMEX,EUR,435.09,10.88,2.61,2.18,419.42,BATCH_20250622_04,COMPLETED,1350,AUTH_398768,REF_8531761,6,6,0.036,FALSE,,
TXN_20250708_000166,DART_312,7/8/2025 3:21,7/8/2025,BA_MOBILE_001,DISCOVER,GBP,631.09,10.1,2.52,3.16,615.31,BATCH_20250708_00,COMPLETED,1002,AUTH_584106,REF_5727345,3,1,0.025,FALSE,,
TXN_20250621_000167,DART_312,6/21/2025 8:04,6/21/2025,BA_CALLCENTER_001,DISCOVER,GBP,3611.65,57.79,14.45,18.06,3521.35,BATCH_20250621_08,COMPLETED,383,AUTH_362147,REF_1875431,8,5,0.025,FALSE,,
TXN_20250625_000168,DART_312,6/25/2025 4:41,6/25/2025,BA_MOBILE_001,VISA,EUR,1246.6,18.7,4.99,6.23,1216.68,BATCH_20250625_04,COMPLETED,683,AUTH_187949,REF_3689594,4,2,0.024,FALSE,,
TXN_20250707_000169,DART_312,7/7/2025 5:39,7/7/2025,BA_CALLCENTER_001,MASTERCARD,USD,857.17,12,3,4.29,837.88,BATCH_20250707_04,COMPLETED,1772,AUTH_573041,REF_6865064,5,0,0.0225,FALSE,,
TXN_20250616_000170,DART_312,6/16/2025 20:10,6/16/2025,BA_ECOM_001,DISCOVER,EUR,44784.89997,14.62,3.66,4.57,890.9,BATCH_20250616_20,COMPLETED,267,AUTH_493124,REF_4767135,20,0,0.0005,TRUE,high_amount,
TXN_20250715_000171,DART_312,7/15/2025 9:37,7/15/2025,BA_ECOM_001,AMEX,GBP,356.2,8.9,2.14,1.78,343.38,BATCH_20250715_08,COMPLETED,1799,AUTH_595404,REF_3328554,9,1,0.036,FALSE,,
TXN_20250620_000172,DART_312,6/20/2025 22:06,6/20/2025,BA_KIOSK_001,VISA,GBP,28.03,0.42,0.11,0.14,27.36,BATCH_20250620_20,COMPLETED,406,AUTH_675462,REF_9854536,22,4,0.0239,FALSE,,
TXN_20250702_000173,DART_312,7/2/2025 16:47,7/2/2025,BA_MOBILE_001,MASTERCARD,USD,153.56,2.15,0.54,0.77,150.1,BATCH_20250702_16,COMPLETED,1408,AUTH_932463,REF_8669093,16,2,0.0225,FALSE,,
TXN_20250713_000174,DART_312,7/13/2025 16:43,7/13/2025,BA_KIOSK_001,VISA,EUR,195.03,2.93,0.78,0.98,190.34,BATCH_20250713_16,COMPLETED,394,AUTH_405420,REF_8201433,16,6,0.024,FALSE,,
TXN_20250715_000175,DART_312,7/15/2025 1:14,7/15/2025,BA_ECOM_002,DISCOVER,GBP,735.54,11.77,2.94,3.68,717.15,BATCH_20250715_00,COMPLETED,838,AUTH_170966,REF_9825812,1,1,0.025,FALSE,,
TXN_20250628_000176,DART_312,6/28/2025 3:46,6/28/2025,BA_CALLCENTER_001,VISA,USD,1548.74,23.23,6.19,7.74,1511.58,BATCH_20250628_00,COMPLETED,892,AUTH_491435,REF_5255545,3,5,0.024,FALSE,,
TXN_20250622_000177,DART_312,6/22/2025 20:14,6/22/2025,BA_PARTNER_002,VISA,USD,612.82,9.19,2.45,3.06,598.12,BATCH_20250622_20,COMPLETED,312,AUTH_908977,REF_6578736,20,6,0.024,FALSE,,
TXN_20250711_000178,DART_312,7/11/2025 19:14,7/11/2025,BA_CALLCENTER_001,AMEX,EUR,1094.48,27.36,6.57,5.47,1055.08,BATCH_20250711_16,COMPLETED,1051,AUTH_829168,REF_9028420,19,4,0.036,FALSE,,
TXN_20250625_000179,DART_312,6/25/2025 14:45,6/25/2025,BA_ECOM_002,VISA,EUR,1951.12,29.27,7.8,9.76,1904.29,BATCH_20250625_12,COMPLETED,700,AUTH_311383,REF_1734947,14,2,0.024,FALSE,,
TXN_20250620_000180,DART_312,6/20/2025 13:40,6/20/2025,BA_ECOM_001,AMEX,USD,2442.27,61.06,14.65,12.21,2354.35,BATCH_20250620_12,COMPLETED,1212,AUTH_596395,REF_5249899,13,4,0.036,FALSE,,
TXN_20250714_000181,DART_312,7/14/2025 0:24,7/14/2025,BA_MOBILE_001,AMEX,GBP,838.04,20.95,5.03,4.19,807.87,BATCH_20250714_00,COMPLETED,354,AUTH_938171,REF_7174337,0,0,0.036,FALSE,,
TXN_20250702_000182,DART_312,7/2/2025 7:49,7/2/2025,BA_KIOSK_001,DISCOVER,USD,427.98,6.85,1.71,2.14,417.28,BATCH_20250702_04,COMPLETED,1118,AUTH_485191,REF_9712003,7,2,0.025,FALSE,,
TXN_20250707_000183,DART_312,7/7/2025 17:50,7/7/2025,BA_KIOSK_001,VISA,USD,340.72,5.11,1.36,1.7,332.55,BATCH_20250707_16,COMPLETED,1217,AUTH_408036,REF_6389033,17,0,0.024,FALSE,,
TXN_20250712_000184,DART_312,7/12/2025 18:16,7/12/2025,BA_PARTNER_001,AMEX,USD,992.06,24.8,5.95,4.96,956.35,BATCH_20250712_16,COMPLETED,441,AUTH_823270,REF_8447546,18,5,0.036,FALSE,,
TXN_20250704_000185,DART_312,7/4/2025 6:34,7/4/2025,BA_PARTNER_001,AMEX,EUR,1179.34,29.48,7.08,5.9,1136.88,BATCH_20250704_04,COMPLETED,1720,AUTH_160144,REF_2258981,6,4,0.036,FALSE,,
TXN_20250624_000186,DART_312,6/24/2025 0:11,6/24/2025,BA_MOBILE_001,MASTERCARD,GBP,240.2,3.36,0.84,1.2,234.8,BATCH_20250624_00,COMPLETED,1700,AUTH_559457,REF_1583829,0,1,0.0225,FALSE,,
TXN_20250711_000187,DART_312,7/11/2025 18:21,7/11/2025,BA_PARTNER_002,AMEX,USD,769.56,19.24,4.62,3.85,737.4565723,BATCH_20250711_16,COMPLETED,1339,AUTH_260891,REF_8548448,18,4,0.036,TRUE,settlement_error,
TXN_20250615_000188,DART_312,6/15/2025 9:13,6/15/2025,BA_KIOSK_001,VISA,EUR,76.14,1.14,0.3,0.38,74.32,BATCH_20250615_08,COMPLETED,743,AUTH_781113,REF_5675638,9,6,0.0239,FALSE,,
TXN_20250708_000189,DART_312,7/8/2025 17:35,7/8/2025,BA_PARTNER_001,MASTERCARD,USD,1303.31,18.25,4.56,6.52,1273.98,BATCH_20250708_16,COMPLETED,341,AUTH_374492,REF_5366937,17,1,0.0225,FALSE,,
TXN_20250623_000190,DART_312,6/23/2025 6:23,6/23/2025,BA_CALLCENTER_001,AMEX,EUR,65702.33656,75.61,18.15,15.12,2915.39,BATCH_20250623_04,COMPLETED,351,AUTH_242321,REF_2242387,6,0,0.0017,TRUE,high_amount,
TXN_20250701_000191,DART_312,7/1/2025 14:39,7/1/2025,BA_PARTNER_001,DISCOVER,GBP,1956.62,31.31,7.83,9.78,1907.7,BATCH_20250701_12,COMPLETED,754,AUTH_800280,REF_6828829,14,1,0.025,FALSE,,
TXN_20250623_000192,DART_312,6/23/2025 18:01,6/23/2025,BA_CALLCENTER_001,AMEX,USD,3482.36,87.06,20.89,17.41,3357,BATCH_20250623_16,COMPLETED,1999,AUTH_834233,REF_3920762,18,0,0.036,FALSE,,
TXN_20250620_000193,DART_312,6/20/2025 9:04,6/20/2025,BA_ECOM_002,VISA,GBP,1319.92,19.8,5.28,6.6,1288.24,BATCH_20250620_08,COMPLETED,1111,AUTH_127560,REF_7054838,9,4,0.024,FALSE,,
TXN_20250628_000194,DART_312,6/28/2025 2:13,6/28/2025,BA_KIOSK_001,MASTERCARD,EUR,268.37,3.76,0.94,1.34,262.33,BATCH_20250628_00,COMPLETED,915,AUTH_851759,REF_9030667,2,5,0.0225,FALSE,,
TXN_20250629_000195,DART_312,6/29/2025 6:47,6/29/2025,BA_KIOSK_001,VISA,GBP,472.98,7.09,1.89,2.36,461.64,BATCH_20250629_04,COMPLETED,1021,AUTH_588461,REF_9679860,6,6,0.024,FALSE,,
TXN_20250704_000196,DART_312,7/4/2025 15:40,7/4/2025,BA_PARTNER_002,MASTERCARD,GBP,41481.30727,15.86,3.97,5.66,1107.48,BATCH_20250704_12,COMPLETED,213,AUTH_971776,REF_3083077,15,4,0.0006,TRUE,high_amount,
TXN_20250629_000197,DART_312,6/29/2025 16:17,6/29/2025,BA_ECOM_002,MASTERCARD,USD,1498.33,20.98,5.24,7.49,1464.62,BATCH_20250629_16,COMPLETED,1162,AUTH_397846,REF_2323049,16,6,0.0225,FALSE,,
TXN_20250707_000198,DART_312,7/7/2025 13:56,7/7/2025,BA_CALLCENTER_001,AMEX,GBP,2444.07,61.1,14.66,12.22,2356.09,BATCH_20250707_12,COMPLETED,291,AUTH_626986,REF_3829240,13,0,0.036,FALSE,,
TXN_20250627_000199,DART_312,6/27/2025 2:27,6/27/2025,BA_ECOM_002,AMEX,EUR,419.32,10.48,2.52,2.1,404.22,BATCH_20250627_00,COMPLETED,266,AUTH_147670,REF_5440189,2,4,0.036,FALSE,,
TXN_20250625_000200,DART_312,6/25/2025 13:47,6/25/2025,BA_CALLCENTER_001,DISCOVER,EUR,2223.3,35.57,8.89,11.12,2167.72,BATCH_20250625_12,COMPLETED,1384,AUTH_672079,REF_5859883,13,2,0.025,FALSE,,
TXN_20250625_000201,DART_312,6/25/2025 11:06,6/25/2025,BA_ECOM_002,DISCOVER,USD,1632.74,26.12,6.53,8.16,1591.93,BATCH_20250625_08,COMPLETED,423,AUTH_560959,REF_7972975,11,2,0.025,FALSE,,
TXN_20250630_000202,DART_312,6/30/2025 6:23,6/30/2025,BA_MOBILE_001,MASTERCARD,USD,823.63,11.53,2.88,4.12,805.1,BATCH_20250630_04,COMPLETED,1862,AUTH_462147,REF_7689354,6,0,0.0225,FALSE,,
TXN_20250711_000203,DART_312,7/11/2025 9:04,7/11/2025,BA_CALLCENTER_001,VISA,USD,640.39,9.61,2.56,3.2,625.02,BATCH_20250711_08,COMPLETED,1020,AUTH_359961,REF_3363534,9,4,0.024,FALSE,,
TXN_20250712_000204,DART_312,7/12/2025 19:18,7/12/2025,BA_KIOSK_001,DISCOVER,GBP,548.84,8.78,2.2,2.74,535.12,BATCH_20250712_16,COMPLETED,1766,AUTH_443341,REF_6246485,19,5,0.025,FALSE,,
TXN_20250709_000205,DART_312,7/9/2025 15:05,7/9/2025,BA_CALLCENTER_001,DISCOVER,USD,2932.89,46.93,11.73,14.66,2430.270281,BATCH_20250709_12,COMPLETED,284,AUTH_512344,REF_9479950,15,2,0.025,TRUE,settlement_error,
TXN_20250701_000206,DART_312,7/1/2025 13:23,7/1/2025,BA_CALLCENTER_001,AMEX,GBP,477.58,11.94,2.87,2.39,460.38,BATCH_20250701_12,COMPLETED,1907,AUTH_983791,REF_8895137,13,1,0.036,FALSE,,
TXN_20250706_000207,DART_312,7/6/2025 3:36,7/6/2025,BA_PARTNER_002,VISA,USD,281.99,4.23,1.13,1.41,275.22,BATCH_20250706_00,COMPLETED,849,AUTH_900961,REF_7765480,3,6,0.024,FALSE,,
TXN_20250704_000208,DART_312,7/4/2025 19:11,7/4/2025,BA_ECOM_001,MASTERCARD,USD,598.02,8.37,2.09,2.99,584.57,BATCH_20250704_16,COMPLETED,1132,AUTH_572230,REF_5692934,19,4,0.0225,FALSE,,
TXN_20250619_000209,DART_312,6/19/2025 0:53,6/19/2025,BA_CALLCENTER_001,VISA,GBP,2873.36,43.1,11.49,14.37,2804.4,BATCH_20250619_00,COMPLETED,1727,AUTH_455556,REF_7133857,0,3,0.024,FALSE,,
TXN_20250621_000210,DART_312,6/21/2025 16:24,6/21/2025,BA_CALLCENTER_001,DISCOVER,EUR,235.99,3.78,0.94,1.18,230.09,BATCH_20250621_16,COMPLETED,1561,AUTH_449218,REF_8948107,16,5,0.025,FALSE,,
TXN_20250629_000211,DART_312,6/29/2025 6:27,6/29/2025,BA_CALLCENTER_001,MASTERCARD,USD,2517.28,35.24,8.81,12.59,2460.64,BATCH_20250629_04,COMPLETED,904,AUTH_746447,REF_6020319,6,6,0.0225,FALSE,,
TXN_20250627_000212,DART_312,6/27/2025 10:04,6/27/2025,BA_PARTNER_002,DISCOVER,EUR,937.34,15,3.75,4.69,913.9,BATCH_20250627_08,COMPLETED,134,AUTH_486251,REF_6557278,10,4,0.025,FALSE,,
TXN_20250624_000213,DART_312,6/24/2025 17:10,6/24/2025,BA_CALLCENTER_001,AMEX,EUR,3309.03,82.73,19.85,16.55,3189.9,BATCH_20250624_16,COMPLETED,1322,AUTH_597643,REF_5454861,17,1,0.036,FALSE,,
TXN_20250614_000214,DART_312,6/14/2025 23:46,6/14/2025,BA_PARTNER_002,MASTERCARD,EUR,259.52,3.63,0.91,1.3,253.68,BATCH_20250614_20,COMPLETED,1173,AUTH_759580,REF_7378535,23,5,0.0225,FALSE,,
TXN_20250710_000215,DART_312,7/10/2025 23:21,7/10/2025,BA_ECOM_001,VISA,GBP,162.47,2.44,0.65,0.81,158.57,BATCH_20250710_20,COMPLETED,410,AUTH_533020,REF_4420734,23,3,0.024,FALSE,,
TXN_20250702_000216,DART_312,7/2/2025 3:47,7/2/2025,BA_CALLCENTER_001,DISCOVER,EUR,3018.37,48.29,12.07,15.09,2942.92,BATCH_20250702_00,COMPLETED,1162,AUTH_317413,REF_6453426,3,2,0.025,FALSE,,
TXN_20250624_000217,DART_312,6/24/2025 5:03,6/24/2025,BA_KIOSK_001,AMEX,GBP,222.34,5.56,1.33,1.11,214.34,BATCH_20250624_04,COMPLETED,1218,AUTH_471496,REF_5435261,5,1,0.036,FALSE,,
