transaction_id,message_type,timestamp,settlement_date,merchant_id,card_scheme,currency,amount,interchange_fee,scheme_fee,acquirer_fee,net_settlement,batch_id,settlement_status,processing_time_ms,auth_code,reference_number,hour_of_day,day_of_week,fee_rate,settlement_accuracy,is_anomaly,anomaly_type
TXN_20250620_000100,DART_312,2025-06-20 10:20:16.910449,2025-06-20,BA_MOBILE_001,AMEX,EUR,10.67,0.27,0.06,0.05,10.29,BATCH_20250620_08,COMPLETED,120,AUTH_641722,REF_4205394,10,4,0.03561387066541706,1.0,False,
TXN_20250713_000101,DART_312,2025-07-13 10:55:16.910460,2025-07-13,BA_KIOSK_001,DISCOVER,EUR,32.96,0.53,0.13,0.16,32.14,BATCH_20250713_08,COMPLETED,1652,AUTH_351997,REF_8987516,10,6,0.024878640776699032,1.0,False,
TXN_20250624_000102,DART_312,2025-06-24 20:10:16.910471,2025-06-24,BA_KIOSK_001,VISA,GBP,36.19,0.54,0.14,0.18,35.33,BATCH_20250624_20,COMPLETED,702,AUTH_332360,REF_7784725,20,1,0.023763470571981214,1.0,False,
TXN_20250623_000103,DART_312,2025-06-23 11:22:16.910484,2025-06-23,BA_PARTNER_001,AMEX,USD,20.85,0.52,0.13,0.1,20.1,BATCH_20250623_08,COMPLETED,1233,AUTH_656711,REF_6767292,11,0,0.03597122302158273,1.0,False,
TXN_20250701_000104,DART_312,2025-07-01 19:06:16.910495,2025-07-01,BA_MOBILE_001,AMEX,EUR,29.11,0.73,0.17,0.15,27.21371432365932,BATCH_20250701_16,COMPLETED,1029,AUTH_384076,REF_6144280,19,1,0.036070079010649264,1.0,True,settlement_error
TXN_20250707_000105,DART_312,2025-07-07 11:34:16.910507,2025-07-07,BA_PARTNER_001,MASTERCARD,USD,88.66,1.24,0.31,0.44,86.67,BATCH_20250707_08,COMPLETED,344,AUTH_878967,REF_9990305,11,0,0.022445296638845025,1.0,False,
TXN_20250614_000106,DART_312,2025-06-14 20:30:16.910519,2025-06-14,BA_ECOM_002,MASTERCARD,EUR,978.66,13.7,3.43,4.89,956.64,BATCH_20250614_20,COMPLETED,1091,AUTH_389930,REF_9801946,20,5,0.022500153270798847,1.0,False,
TXN_20250626_000107,DART_312,2025-06-26 09:35:16.910532,2025-06-26,BA_PARTNER_002,MASTERCARD,USD,67.32,0.94,0.24,0.34,65.8,BATCH_20250626_08,COMPLETED,565,AUTH_478411,REF_4010529,9,3,0.022578728461081405,1.0,False,
TXN_20250706_000108,DART_312,2025-07-06 17:56:16.910544,2025-07-06,BA_CALLCENTER_001,MASTERCARD,USD,74.37,1.04,0.26,0.37,72.7,BATCH_20250706_16,COMPLETED,193,AUTH_157174,REF_5901239,17,6,0.022455291112007527,1.0000000000000002,False,
TXN_20250623_000109,DART_312,2025-06-23 14:01:16.910555,2025-06-23,BA_PARTNER_002,DISCOVER,GBP,49.93,0.8,0.2,0.25,48.68,BATCH_20250623_12,COMPLETED,1887,AUTH_112861,REF_5770422,14,0,0.025035049068696174,1.0,False,
TXN_20250630_000110,DART_312,2025-06-30 03:13:16.910567,2025-06-30,BA_MOBILE_001,MASTERCARD,GBP,10.0,0.14,0.04,0.05,9.77,BATCH_20250630_00,COMPLETED,617,AUTH_600935,REF_2914064,3,0,0.023000000000000003,1.0,False,
TXN_20250619_000111,DART_312,2025-06-19 16:16:16.910578,2025-06-19,BA_KIOSK_001,VISA,EUR,52.89,0.79,0.21,0.26,51.63,BATCH_20250619_16,COMPLETED,1389,AUTH_819796,REF_1899411,16,3,0.0238230289279637,1.0,False,
TXN_20250711_000112,DART_312,2025-07-11 13:50:16.910588,2025-07-11,BA_CALLCENTER_001,AMEX,GBP,58.69,1.47,0.35,0.29,56.58,BATCH_20250711_12,COMPLETED,608,AUTH_224205,REF_7982241,13,4,0.035951610155051966,1.0,False,
TXN_20250625_000113,DART_312,2025-06-25 22:51:16.910600,2025-06-25,BA_CALLCENTER_001,MASTERCARD,EUR,1049.31,14.69,3.67,5.25,1025.7,BATCH_20250625_20,COMPLETED,879,AUTH_572398,REF_8427625,22,2,0.02250050032878749,1.0000000000000002,False,
TXN_20250706_000114,DART_312,2025-07-06 00:14:16.910610,2025-07-06,BA_MOBILE_001,VISA,EUR,28.39,0.43,0.11,0.14,27.71,BATCH_20250706_00,COMPLETED,1615,AUTH_204053,REF_4486102,0,6,0.023952095808383235,1.0,False,
TXN_20250625_000115,DART_312,2025-06-25 12:25:16.910629,2025-06-25,BA_PARTNER_001,VISA,GBP,78.4,1.18,0.31,0.39,76.52,BATCH_20250625_12,COMPLETED,591,AUTH_282256,REF_2259379,12,2,0.02397959183673469,1.0,False,
TXN_20250710_000116,DART_312,2025-07-10 18:15:16.910642,2025-07-10,BA_KIOSK_001,DISCOVER,USD,52.37,0.84,0.21,0.26,51.06,BATCH_20250710_16,COMPLETED,166,AUTH_342720,REF_5833597,18,3,0.025014321176245944,1.0000000000000002,False,
TXN_20250623_000117,DART_312,2025-06-23 08:57:16.910654,2025-06-23,BA_PARTNER_002,DISCOVER,GBP,13.43,0.21,0.05,0.07,13.1,BATCH_20250623_08,COMPLETED,1507,AUTH_344762,REF_5438490,8,0,0.02457185405807893,1.0000000000000002,False,
TXN_20250619_000118,DART_312,2025-06-19 22:04:16.910665,2025-06-19,BA_PARTNER_001,MASTERCARD,USD,215.16,3.01,0.75,1.08,210.32,BATCH_20250619_20,COMPLETED,335,AUTH_671015,REF_4771676,22,3,0.022494887525562373,1.0,False,
TXN_20250625_000119,DART_312,2025-06-25 13:43:16.910676,2025-06-25,BA_MOBILE_001,MASTERCARD,GBP,60.43,0.85,0.21,0.3,59.07,BATCH_20250625_12,COMPLETED,222,AUTH_273982,REF_6160869,13,2,0.02250537812344862,1.0,False,
TXN_20250625_000120,DART_312,2025-06-25 18:49:16.910687,2025-06-25,BA_CALLCENTER_001,AMEX,USD,141.07,3.53,0.85,0.71,135.98,BATCH_20250625_16,COMPLETED,354,AUTH_591465,REF_6101803,18,2,0.036081378039271285,1.0,False,
TXN_20250623_000121,DART_312,2025-06-23 06:24:16.910697,2025-06-23,BA_CALLCENTER_001,DISCOVER,USD,18.33,0.29,0.07,0.09,17.88,BATCH_20250623_04,COMPLETED,264,AUTH_727086,REF_1668752,6,0,0.024549918166939442,1.0,False,
TXN_20250617_000122,DART_312,2025-06-17 04:54:16.910708,2025-06-17,BA_MOBILE_001,AMEX,GBP,101.72,2.54,0.61,0.51,98.06,BATCH_20250617_04,COMPLETED,287,AUTH_340044,REF_1348050,4,1,0.03598112465591821,1.0000000000000002,False,
TXN_20250620_000123,DART_312,2025-06-20 20:49:16.910719,2025-06-20,BA_MOBILE_001,VISA,GBP,10.79,0.16,0.04,0.05,10.54,BATCH_20250620_20,COMPLETED,1063,AUTH_644173,REF_8419378,20,4,0.023169601482854497,1.0,False,
TXN_20250616_000124,DART_312,2025-06-16 10:30:16.910730,2025-06-16,BA_CALLCENTER_001,DISCOVER,EUR,110.41,1.77,0.44,0.55,107.65,BATCH_20250616_08,COMPLETED,1767,AUTH_615611,REF_2530793,10,0,0.024997735712344895,1.0,False,
TXN_20250630_000125,DART_312,2025-06-30 07:15:16.910740,2025-06-30,BA_MOBILE_001,AMEX,EUR,191.02,4.78,1.15,0.96,184.13,BATCH_20250630_04,COMPLETED,314,AUTH_999398,REF_3698193,7,0,0.03606952151607161,1.0,False,
TXN_20250705_000126,DART_312,2025-07-05 04:57:16.910752,2025-07-05,BA_KIOSK_001,AMEX,EUR,16.63,0.42,0.1,0.08,16.03,BATCH_20250705_04,COMPLETED,920,AUTH_953085,REF_1615675,4,5,0.03607937462417318,1.0000000000000002,False,
TXN_20250701_000127,DART_312,2025-07-01 16:21:16.910765,2025-07-01,BA_MOBILE_001,AMEX,GBP,21.05,0.53,0.13,0.11,20.28,BATCH_20250701_16,COMPLETED,1682,AUTH_523808,REF_9633492,16,1,0.03657957244655582,1.0,False,
TXN_20250619_000128,DART_312,2025-06-19 17:59:16.910776,2025-06-19,BA_PARTNER_002,DISCOVER,USD,61.53,0.98,0.25,0.31,59.99,BATCH_20250619_16,COMPLETED,211,AUTH_296694,REF_9697969,17,3,0.02502844141069397,1.0,False,
TXN_20250703_000129,DART_312,2025-07-03 22:53:16.910787,2025-07-03,BA_KIOSK_001,DISCOVER,GBP,29.84,0.48,0.12,0.15,29.09,BATCH_20250703_20,COMPLETED,516,AUTH_380028,REF_3198037,22,3,0.025134048257372654,1.0,False,
TXN_20250616_000130,DART_312,2025-06-16 09:13:16.910797,2025-06-16,BA_PARTNER_001,DISCOVER,GBP,10.0,0.16,0.04,0.05,9.75,BATCH_20250616_08,COMPLETED,159,AUTH_760626,REF_5014745,9,0,0.025,1.0,False,
TXN_20250623_000131,DART_312,2025-06-23 13:22:16.910809,2025-06-23,BA_CALLCENTER_001,VISA,EUR,59.28,0.89,0.24,0.3,57.85,BATCH_20250623_12,COMPLETED,935,AUTH_197736,REF_4769851,13,0,0.02412280701754386,1.0,False,
TXN_20250619_000132,DART_312,2025-06-19 15:12:16.910819,2025-06-19,BA_ECOM_001,MASTERCARD,USD,51.3,0.72,0.18,0.26,50.14,BATCH_20250619_12,COMPLETED,1567,AUTH_406039,REF_9537455,15,3,0.022612085769980507,1.0,False,
TXN_20250623_000133,DART_312,2025-06-23 10:15:16.910830,2025-06-23,BA_PARTNER_002,DISCOVER,USD,96.38,1.54,0.39,0.48,93.97,BATCH_20250623_08,COMPLETED,599,AUTH_578975,REF_3426689,10,0,0.025005187798298405,1.0000000000000002,False,
TXN_20250703_000134,DART_312,2025-07-03 11:43:16.910849,2025-07-03,BA_CALLCENTER_001,MASTERCARD,GBP,18.11,0.25,0.06,0.09,17.71,BATCH_20250703_08,COMPLETED,665,AUTH_910208,REF_7961578,11,3,0.022087244616234125,1.0,False,
TXN_20250705_000135,DART_312,2025-07-05 02:24:16.910863,2025-07-05,BA_PARTNER_002,VISA,USD,350.7,5.26,1.4,1.75,342.29,BATCH_20250705_00,COMPLETED,1586,AUTH_413058,REF_9214801,2,5,0.02398061020815512,1.0,False,
TXN_20250618_000136,DART_312,2025-06-18 14:13:16.910874,2025-06-18,BA_CALLCENTER_001,DISCOVER,USD,21.33,0.34,0.09,0.11,20.79,BATCH_20250618_12,COMPLETED,780,AUTH_678727,REF_7328534,14,2,0.025316455696202535,1.0,False,
TXN_20250701_000137,DART_312,2025-07-01 07:46:16.910886,2025-07-01,BA_ECOM_002,MASTERCARD,EUR,107.55,1.51,0.38,0.54,105.12,BATCH_20250701_04,COMPLETED,884,AUTH_344907,REF_7891662,7,1,0.022594142259414227,1.0000000000000002,False,
TXN_20250714_000138,DART_312,2025-07-14 07:54:16.910898,2025-07-14,BA_KIOSK_001,DISCOVER,USD,144.93,2.32,0.58,0.72,141.31,BATCH_20250714_04,COMPLETED,1459,AUTH_930884,REF_3551903,7,0,0.02497757538121852,1.0,False,
TXN_20250630_000139,DART_312,2025-06-30 17:33:16.910909,2025-06-30,BA_CALLCENTER_001,AMEX,GBP,12.47,0.31,0.07,0.06,12.03,BATCH_20250630_16,COMPLETED,1890,AUTH_986088,REF_8387112,17,0,0.03528468323977546,1.0,False,
TXN_20250712_000140,DART_312,2025-07-12 01:43:16.910920,2025-07-12,BA_KIOSK_001,VISA,EUR,71.73,1.08,0.29,0.36,70.0,BATCH_20250712_00,COMPLETED,395,AUTH_529893,REF_3589751,1,5,0.02411822110692876,1.0,False,
TXN_20250713_000141,DART_312,2025-07-13 02:51:16.910930,2025-07-13,BA_MOBILE_001,AMEX,EUR,94.23,2.36,0.57,0.47,90.83,BATCH_20250713_00,COMPLETED,1518,AUTH_516791,REF_2347467,2,6,0.0360819271994057,0.9999999999999999,False,
TXN_20250618_000142,DART_312,2025-06-18 07:47:16.910940,2025-06-18,BA_PARTNER_001,DISCOVER,USD,10.0,0.16,0.04,0.05,9.75,BATCH_20250618_04,COMPLETED,1383,AUTH_853629,REF_9186400,7,2,0.025,1.0,False,
TXN_20250618_000143,DART_312,2025-06-18 01:39:16.910951,2025-06-18,BA_CALLCENTER_001,VISA,GBP,68.14,1.02,0.27,0.34,66.51,BATCH_20250618_00,COMPLETED,1392,AUTH_817644,REF_5821419,1,2,0.023921338420898153,1.0,False,
TXN_20250707_000144,DART_312,2025-07-07 19:36:16.910962,2025-07-07,BA_KIOSK_001,VISA,EUR,74.58,1.12,0.3,0.37,72.79,BATCH_20250707_16,COMPLETED,1541,AUTH_205389,REF_8443690,19,0,0.024001072673639046,1.0000000000000002,False,
TXN_20250709_000145,DART_312,2025-07-09 20:22:16.910977,2025-07-09,BA_ECOM_001,VISA,USD,324.35,4.87,1.3,1.62,316.56,BATCH_20250709_20,COMPLETED,1730,AUTH_158845,REF_5921894,20,2,0.024017265299830427,1.0,False,
TXN_20250704_000146,DART_312,2025-07-04 07:14:16.910988,2025-07-04,BA_ECOM_002,MASTERCARD,EUR,43.08,0.6,0.15,0.22,42.11,BATCH_20250704_04,COMPLETED,943,AUTH_693418,REF_4020853,7,4,0.022516248839368615,1.0,False,
TXN_20250710_000147,DART_312,2025-07-10 13:36:16.911000,2025-07-10,BA_CALLCENTER_001,DISCOVER,EUR,11.19,0.18,0.04,0.06,10.91,BATCH_20250710_12,COMPLETED,1499,AUTH_352528,REF_9349470,13,3,0.02502234137622878,1.0,False,
TXN_20250616_000148,DART_312,2025-06-16 00:32:16.911011,2025-06-16,BA_ECOM_002,DISCOVER,EUR,250.12,4.0,1.0,1.25,243.87,BATCH_20250616_00,COMPLETED,620,AUTH_581894,REF_5283671,0,0,0.024988005757236528,1.0,False,
TXN_20250624_000149,DART_312,2025-06-24 17:44:16.911023,2025-06-24,BA_PARTNER_002,DISCOVER,USD,77.97,1.25,0.31,0.39,76.02,BATCH_20250624_16,COMPLETED,1487,AUTH_673149,REF_3650391,17,1,0.02500961908426318,1.0,False,
TXN_20250713_000150,DART_312,2025-07-13 04:19:16.911033,2025-07-13,BA_CALLCENTER_001,AMEX,EUR,73.74,1.84,0.44,0.37,71.09,BATCH_20250713_04,COMPLETED,968,AUTH_823846,REF_5195951,4,6,0.035937076213723905,1.0000000000000002,False,
TXN_20250701_000151,DART_312,2025-07-01 09:29:16.911044,2025-07-01,BA_KIOSK_001,DISCOVER,GBP,82.74,1.32,0.33,0.41,80.68,BATCH_20250701_08,COMPLETED,585,AUTH_499889,REF_7022335,9,1,0.02489726855209089,1.0,False,
TXN_20250627_000152,DART_312,2025-06-27 08:57:16.911054,2025-06-27,BA_MOBILE_001,VISA,EUR,19.22,0.29,0.08,0.1,18.75,BATCH_20250627_08,COMPLETED,910,AUTH_387813,REF_1135861,8,4,0.02445369406867846,1.0,False,
TXN_20250626_000153,DART_312,2025-06-26 20:52:16.911065,2025-06-26,BA_PARTNER_001,VISA,EUR,72.15,1.08,0.29,0.36,70.42,BATCH_20250626_20,COMPLETED,1626,AUTH_620856,REF_5801541,20,3,0.023977823977823977,1.0,False,
TXN_20250621_000154,DART_312,2025-06-21 11:03:16.911076,2025-06-21,BA_PARTNER_002,AMEX,GBP,77.61,1.94,0.47,0.39,74.81,BATCH_20250621_08,COMPLETED,1403,AUTH_299367,REF_5204819,11,5,0.036077825022548644,1.0,False,
TXN_20250623_000155,DART_312,2025-06-23 18:52:16.911093,2025-06-23,BA_PARTNER_001,MASTERCARD,EUR,23.17,0.32,0.08,0.12,22.65,BATCH_20250623_16,COMPLETED,298,AUTH_757937,REF_1661401,18,0,0.022442813983599482,0.9999999999999999,False,
TXN_20250706_000156,DART_312,2025-07-06 04:39:16.911104,2025-07-06,BA_CALLCENTER_001,AMEX,EUR,512.31,12.81,3.07,2.56,493.87,BATCH_20250706_04,COMPLETED,369,AUTH_194511,REF_5951131,4,6,0.03599383185961626,1.0000000000000002,False,
TXN_20250704_000157,DART_312,2025-07-04 19:15:16.911117,2025-07-04,BA_ECOM_002,MASTERCARD,GBP,238.37,3.34,0.83,1.19,233.01,BATCH_20250704_16,COMPLETED,1710,AUTH_665610,REF_7138070,19,4,0.02248605109703402,1.0,False,
TXN_20250629_000158,DART_312,2025-06-29 01:43:16.911128,2025-06-29,BA_MOBILE_001,MASTERCARD,USD,12.77,0.18,0.04,0.06,12.49,BATCH_20250629_00,COMPLETED,1971,AUTH_964749,REF_9084065,1,6,0.021926389976507442,1.0,False,
TXN_20250615_000159,DART_312,2025-06-15 08:54:16.911141,2025-06-15,BA_PARTNER_002,AMEX,GBP,120.04,3.0,0.72,0.6,115.72,BATCH_20250615_08,COMPLETED,1059,AUTH_178957,REF_3361510,8,6,0.035988003998667105,0.9999999999999999,False,
TXN_20250621_000160,DART_312,2025-06-21 10:46:16.911152,2025-06-21,BA_PARTNER_001,DISCOVER,EUR,16.95,0.27,0.07,0.08,16.53,BATCH_20250621_08,COMPLETED,849,AUTH_194689,REF_7619862,10,5,0.024778761061946906,1.0,False,
TXN_20250715_000161,DART_312,2025-07-15 10:07:16.911163,2025-07-15,BA_ECOM_001,DISCOVER,USD,326.06,5.22,1.3,1.63,317.91,BATCH_20250715_08,COMPLETED,1477,AUTH_885395,REF_5398338,10,1,0.024995399619701892,1.0000000000000002,False,
TXN_20250627_000162,DART_312,2025-06-27 05:49:16.911173,2025-06-27,BA_PARTNER_001,AMEX,GBP,219.27,5.48,1.32,1.1,211.37,BATCH_20250627_04,COMPLETED,1482,AUTH_345180,REF_8910069,5,4,0.03602864048889497,0.9999999999999999,False,
TXN_20250714_000163,DART_312,2025-07-14 22:45:16.911185,2025-07-14,BA_CALLCENTER_001,AMEX,EUR,20.39,0.51,0.12,0.1,19.66,BATCH_20250714_20,COMPLETED,553,AUTH_779112,REF_2060605,22,0,0.0358018636586562,1.0000000000000002,False,
TXN_20250625_000164,DART_312,2025-06-25 03:43:16.911196,2025-06-25,BA_PARTNER_001,AMEX,EUR,173.48,4.34,1.04,0.87,167.23,BATCH_20250625_00,COMPLETED,936,AUTH_222343,REF_3345069,3,2,0.036027207747290756,1.0,False,
TXN_20250714_000165,DART_312,2025-07-14 17:22:16.911206,2025-07-14,BA_KIOSK_001,VISA,GBP,89.6,1.34,0.36,0.45,87.45,BATCH_20250714_16,COMPLETED,580,AUTH_663658,REF_3276065,17,0,0.02399553571428572,1.0000000000000002,False,
TXN_20250703_000166,DART_312,2025-07-03 04:18:16.911217,2025-07-03,BA_PARTNER_001,DISCOVER,EUR,146.42,2.34,0.59,0.73,142.76,BATCH_20250703_04,COMPLETED,1620,AUTH_861894,REF_3592464,4,3,0.024996585165960934,1.0,False,
TXN_20250617_000167,DART_312,2025-06-17 05:00:16.911228,2025-06-17,BA_ECOM_001,DISCOVER,EUR,989.1,15.83,3.96,4.95,964.36,BATCH_20250617_04,COMPLETED,935,AUTH_393328,REF_1548888,5,1,0.025012637751491252,1.0000000000000002,False,
TXN_20250623_000168,DART_312,2025-06-23 07:28:16.911239,2025-06-23,BA_KIOSK_001,DISCOVER,GBP,40.67,0.65,0.16,0.2,39.66,BATCH_20250623_04,COMPLETED,1851,AUTH_480303,REF_2666893,7,0,0.024834029997541186,0.9999999999999998,False,
TXN_20250624_000169,DART_312,2025-06-24 07:07:16.911249,2025-06-24,BA_PARTNER_001,AMEX,GBP,22.1,0.55,0.13,0.11,21.31,BATCH_20250624_04,COMPLETED,915,AUTH_389282,REF_4184459,7,1,0.03574660633484163,0.9999999999999998,False,
TXN_20250615_000170,DART_312,2025-06-15 14:47:16.911261,2025-06-15,BA_PARTNER_002,DISCOVER,GBP,18.78,0.3,0.08,0.09,18.31,BATCH_20250615_12,COMPLETED,1457,AUTH_322409,REF_1358318,14,6,0.025026624068157612,0.9999999999999998,False,
TXN_20250714_000171,DART_312,2025-07-14 08:26:16.911272,2025-07-14,BA_ECOM_002,MASTERCARD,GBP,65.64,0.92,0.23,0.33,53.59027030057896,BATCH_20250714_08,COMPLETED,1799,AUTH_902325,REF_4475523,8,0,0.022547227300426572,1.0,True,settlement_error
TXN_20250627_000172,DART_312,2025-06-27 11:49:16.911283,2025-06-27,BA_PARTNER_002,MASTERCARD,USD,49.77,0.7,0.17,0.25,48.65,BATCH_20250627_08,COMPLETED,1685,AUTH_254721,REF_1047572,11,4,0.02250351617440225,1.0,False,
TXN_20250707_000173,DART_312,2025-07-07 14:33:16.911293,2025-07-07,BA_CALLCENTER_001,AMEX,GBP,82.22,2.06,0.49,0.41,79.26,BATCH_20250707_12,COMPLETED,325,AUTH_793169,REF_1432519,14,0,0.03600097299927025,1.0,False,
TXN_20250711_000174,DART_312,2025-07-11 18:19:16.911304,2025-07-11,BA_PARTNER_002,MASTERCARD,EUR,76.1,1.07,0.27,0.38,74.38,BATCH_20250711_16,COMPLETED,763,AUTH_116547,REF_3923366,18,4,0.022601839684625497,0.9999999999999998,False,
TXN_20250707_000175,DART_312,2025-07-07 17:33:16.911314,2025-07-07,BA_PARTNER_001,DISCOVER,EUR,147.32,2.36,0.59,0.74,143.63,BATCH_20250707_16,COMPLETED,332,AUTH_881886,REF_2066326,17,0,0.0250475156122726,1.0000000000000002,False,
TXN_20250630_000176,DART_312,2025-06-30 03:52:16.911324,2025-06-30,BA_MOBILE_001,VISA,USD,33.46,0.5,0.13,0.17,32.66,BATCH_20250630_00,COMPLETED,1131,AUTH_332311,REF_1727544,3,0,0.023909145248057383,1.0,False,
TXN_20250621_000177,DART_312,2025-06-21 21:08:16.911336,2025-06-21,BA_MOBILE_001,DISCOVER,EUR,105.94,1.7,0.42,0.53,103.29,BATCH_20250621_20,COMPLETED,163,AUTH_163780,REF_9035982,21,5,0.0250141589579007,1.0000000000000002,False,
TXN_20250618_000178,DART_312,2025-06-18 06:14:16.911347,2025-06-18,BA_PARTNER_001,VISA,USD,39.74,0.6,0.16,0.2,38.78,BATCH_20250618_04,COMPLETED,1558,AUTH_565108,REF_2232969,6,2,0.02415702063412179,1.0,False,
TXN_20250617_000179,DART_312,2025-06-17 16:21:16.911357,2025-06-17,BA_CALLCENTER_001,MASTERCARD,GBP,1428.25,20.0,5.0,7.14,1396.11,BATCH_20250617_16,COMPLETED,358,AUTH_388375,REF_6455706,16,1,0.022503063189217576,1.0,False,
TXN_20250702_000180,DART_312,2025-07-02 23:08:16.911368,2025-07-02,BA_MOBILE_001,DISCOVER,EUR,54.63,0.87,0.22,0.27,53.27,BATCH_20250702_20,COMPLETED,1339,AUTH_551096,REF_2663938,23,2,0.024894746476295075,1.0,False,
TXN_20250619_000181,DART_312,2025-06-19 20:34:16.911380,2025-06-19,BA_PARTNER_002,MASTERCARD,USD,19.52,0.27,0.07,0.1,19.08,BATCH_20250619_20,COMPLETED,1024,AUTH_339592,REF_7942639,20,3,0.02254098360655738,1.0,False,
TXN_20250705_000182,DART_312,2025-07-05 04:16:16.911391,2025-07-05,BA_KIOSK_001,VISA,USD,15.1,0.23,0.06,0.08,14.73,BATCH_20250705_04,COMPLETED,974,AUTH_427704,REF_5276341,4,5,0.02450331125827815,1.0000000000000002,False,
TXN_20250704_000183,DART_312,2025-07-04 13:58:16.911401,2025-07-04,BA_KIOSK_001,VISA,GBP,97.41,1.46,0.39,0.49,95.07,BATCH_20250704_12,COMPLETED,1803,AUTH_189511,REF_2564141,13,4,0.02402217431475208,0.9999999999999999,False,
TXN_20250702_000184,DART_312,2025-07-02 14:54:16.911412,2025-07-02,BA_PARTNER_001,AMEX,GBP,41.76,1.04,0.25,0.21,40.26,BATCH_20250702_12,COMPLETED,1239,AUTH_162894,REF_6530541,14,2,0.03591954022988506,1.0,False,
TXN_20250624_000185,DART_312,2025-06-24 15:15:16.911422,2025-06-24,BA_MOBILE_001,DISCOVER,EUR,58.63,0.94,0.23,0.29,57.17,BATCH_20250624_12,COMPLETED,205,AUTH_401601,REF_6242022,15,1,0.02490192734095173,0.9999999999999999,False,
TXN_20250704_000186,DART_312,2025-07-04 15:05:16.911433,2025-07-04,BA_CALLCENTER_001,MASTERCARD,GBP,96.34,1.35,0.34,0.48,94.17,BATCH_20250704_12,COMPLETED,1444,AUTH_605612,REF_4762204,15,4,0.022524392775586464,1.0,False,
TXN_20250618_000187,DART_312,2025-06-18 15:19:16.911448,2025-06-18,BA_PARTNER_002,AMEX,GBP,50.03,1.25,0.3,0.25,48.23,BATCH_20250618_12,COMPLETED,1661,AUTH_392099,REF_4794319,15,2,0.035978412952228665,0.9999999999999999,False,
TXN_20250620_000188,DART_312,2025-06-20 04:47:16.911459,2025-06-20,BA_CALLCENTER_001,VISA,EUR,19.76,0.3,0.08,0.1,19.28,BATCH_20250620_04,COMPLETED,1447,AUTH_969752,REF_5487028,4,4,0.0242914979757085,1.0,False,
TXN_20250715_000189,DART_312,2025-07-15 13:24:16.911472,2025-07-15,BA_PARTNER_001,AMEX,USD,10.0,0.25,0.06,0.05,9.64,BATCH_20250715_12,COMPLETED,818,AUTH_106402,REF_4043480,13,1,0.036,1.0000000000000002,False,
TXN_20250618_000190,DART_312,2025-06-18 14:05:16.911483,2025-06-18,BA_PARTNER_001,DISCOVER,GBP,31.95,0.51,0.13,0.16,31.15,BATCH_20250618_12,COMPLETED,390,AUTH_876962,REF_1514340,14,2,0.025039123630672927,1.0,False,
TXN_20250712_000191,DART_312,2025-07-12 19:08:16.911494,2025-07-12,BA_ECOM_002,DISCOVER,USD,349.46,5.59,1.4,1.75,301.0286278470981,BATCH_20250712_16,COMPLETED,1029,AUTH_457455,REF_3640889,19,5,0.025010015452412295,1.0,True,settlement_error
TXN_20250704_000192,DART_312,2025-07-04 08:55:16.911506,2025-07-04,BA_MOBILE_001,VISA,GBP,39.3,0.59,0.16,0.2,38.35,BATCH_20250704_08,COMPLETED,35272,AUTH_265056,REF_1834876,8,4,0.024173027989821884,1.0000000000000002,True,timing_anomaly
TXN_20250624_000193,DART_312,2025-06-24 16:24:16.911517,2025-06-24,BA_KIOSK_001,DISCOVER,USD,12.24,0.2,0.05,0.06,11.93,BATCH_20250624_16,COMPLETED,1343,AUTH_563516,REF_7948850,16,1,0.025326797385620915,1.0,False,
TXN_20250707_000194,DART_312,2025-07-07 11:53:16.911527,2025-07-07,BA_CALLCENTER_001,VISA,USD,67.21,1.01,0.27,0.34,65.59,BATCH_20250707_08,COMPLETED,980,AUTH_216276,REF_5752087,11,0,0.02410355601844964,1.0000000000000002,False,
TXN_20250623_000195,DART_312,2025-06-23 21:04:16.911543,2025-06-23,BA_KIOSK_001,AMEX,GBP,86.69,2.17,0.52,0.43,83.57,BATCH_20250623_20,COMPLETED,551,AUTH_514463,REF_1919088,21,0,0.03599031030107279,1.0,False,
TXN_20250715_000196,DART_312,2025-07-15 12:22:16.911555,2025-07-15,BA_ECOM_002,MASTERCARD,USD,61.32,0.86,0.21,0.31,59.94,BATCH_20250715_12,COMPLETED,692,AUTH_444061,REF_3013003,12,1,0.02250489236790607,1.0,False,
TXN_20250715_000197,DART_312,2025-07-15 02:54:16.911567,2025-07-15,BA_KIOSK_001,MASTERCARD,GBP,65.66,0.92,0.23,0.33,64.18,BATCH_20250715_00,COMPLETED,878,AUTH_658453,REF_4860617,2,1,0.022540359427353034,1.0000000000000002,False,
TXN_20250629_000198,DART_312,2025-06-29 00:48:16.911577,2025-06-29,BA_PARTNER_001,AMEX,GBP,58.55,1.46,0.35,0.29,56.45,BATCH_20250629_00,COMPLETED,913,AUTH_878086,REF_1709714,0,6,0.035866780529462,1.0000000000000002,False,
TXN_20250702_000199,DART_312,2025-07-02 18:12:16.911588,2025-07-02,BA_ECOM_001,AMEX,EUR,47.32,1.18,0.28,0.24,45.62,BATCH_20250702_16,COMPLETED,979,AUTH_701253,REF_7785090,18,2,0.035925612848689774,1.0,False,
